ID,Cell Name,Station ID,OBC Variant Number,Part Serial Number (SFC),Screw Material Number,PKP,AST11,Action (Task) Number,Program Number,Status,Date And Time,Last Step Number,Run Time,Step1 Number,Step1 Torque Low Value,Step1 Torque Target Value,Step1 Torque Measured Value,Step1 Torque Up Value,Step1 Angle Low Value,Step1 Angle Target Value,Step1 Angle Measured Value,Step1 Angle Up Value,Step2 Number,Step2 Torque Low Value,Step2 Torque Target Value,Step2 Torque Measured Value,Step2 Torque Up Value,Step2 Angle Low Value,Step2 Angle Target Value,Step2 Angle Measured Value,Step2 Angle Up Value,Step3 Number,Step3 Torque Low Value,Step3 Torque Target Value,Step3 Torque Measured Value,Step3 Torque Up Value,Step3 Angle Low Value,Step3 Angle Target Value,Step3 Angle Measured Value,Step3 Angle Up Value,Comment
157985,ST030,2,10352189,XT006RJP75190,10314078,1,1,14,2,0,2018-11-26 10:44:27,6,2.06,4,0.00,0.00,0.39,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1700,1900,18,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157984,ST030,2,10352189,XT006RJP75190,10314078,1,1,13,2,0,2018-11-26 10:44:21,6,2.11,4,0.00,0.00,0.41,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157983,ST030,2,10352189,XT006RJP75190,10314078,1,1,12,1,0,2018-11-26 10:44:15,8,4.21,6,1.70,1.80,0.13,1.90,0,0,720,0,8,0.00,0.00,1.92,1.70,650,720,23,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157982,ST030,2,10352189,XT006RJP75190,10314078,1,1,11,1,0,2018-11-26 10:44:08,8,4.45,6,1.70,1.80,0.17,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,24,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157981,ST030,2,10352189,XT006RJP75190,10314078,1,1,10,1,0,2018-11-26 10:44:00,8,4.21,6,1.70,1.80,0.12,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,23,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157980,ST030,2,10352189,XT006RJP75190,10314078,1,1,9,1,0,2018-11-26 10:43:52,8,4.86,6,1.70,1.80,0.17,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,22,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157979,ST030,2,10352189,XT006RJP75190,10314078,1,1,8,1,0,2018-11-26 10:43:44,8,4.86,6,1.70,1.80,0.17,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,20,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157978,ST030,2,10352189,XT006RJP75190,10314078,1,1,7,1,0,2018-11-26 10:43:36,8,5.10,6,1.70,1.80,0.14,1.90,0,0,720,0,8,0.00,0.00,1.89,1.70,650,720,22,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157977,ST030,2,10352189,XT006RJP75190,10314078,1,1,6,1,0,2018-11-26 10:43:27,8,4.11,6,1.70,1.80,0.16,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,19,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157976,ST030,2,10352189,XT006RJP75190,10314078,1,1,5,1,0,2018-11-26 10:43:19,8,4.32,6,1.70,1.80,0.20,1.90,0,0,720,0,8,0.00,0.00,1.92,1.70,650,720,15,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157975,ST030,2,10352189,XT006RJP75190,10314078,1,1,4,1,0,2018-11-26 10:43:11,8,4.24,6,1.70,1.80,0.10,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,20,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157974,ST030,2,10352189,XT006RJP75190,10314078,1,1,3,1,0,2018-11-26 10:43:03,8,5.33,6,1.70,1.80,0.10,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,23,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157973,ST030,2,10352189,XT006RJP75190,10314078,1,1,2,1,0,2018-11-26 10:42:54,8,4.65,6,1.70,1.80,0.17,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,22,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157972,ST030,2,10352189,XT006RJV81510,10314078,1,1,24,2,0,2018-11-26 10:42:01,6,2.19,4,0.00,0.00,0.40,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1700,1900,23,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157971,ST030,2,10352189,XT006RJV81510,10314078,1,1,23,2,0,2018-11-26 10:41:55,6,2.18,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157970,ST030,2,10352189,XT006RJV81510,10314078,1,1,22,2,0,2018-11-26 10:41:50,6,2.09,4,0.00,0.00,0.30,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157969,ST030,2,10352189,XT006RJV81510,10314078,1,1,21,2,0,2018-11-26 10:41:45,6,2.15,4,0.00,0.00,0.34,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157968,ST030,2,10352189,XT006RJV81510,10314078,1,1,20,2,0,2018-11-26 10:41:39,6,2.21,4,0.00,0.00,0.39,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157967,ST030,2,10352189,XT006RJV81510,10314078,1,1,19,2,0,2018-11-26 10:41:34,6,2.17,4,0.00,0.00,0.45,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157966,ST030,1,10352189,XT006RJP75190,10314078,1,1,31,2,0,2018-11-26 10:41:32,17,5.23,13,0.95,1.00,0.56,1.05,0,0,40,0,15,0.01,0.00,1.06,1.50,30,40,6,60,17,0.95,1.00,1.06,1.10,1,0,6,200,OK
157965,ST030,2,10352189,XT006RJV81510,10314078,1,1,18,2,0,2018-11-26 10:41:28,6,2.45,4,0.00,0.00,0.41,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1700,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157964,ST030,2,10352189,XT006RJV81510,10314078,1,1,17,2,0,2018-11-26 10:41:23,6,2.19,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,24,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157963,ST030,1,10352189,XT006RJP75190,10314078,1,1,27,2,0,2018-11-26 10:41:20,17,5.10,13,0.95,1.00,0.49,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,11,60,17,0.95,1.00,1.00,1.10,1,0,11,200,OK
157962,ST030,2,10352189,XT006RJV81510,10314078,1,1,16,2,0,2018-11-26 10:41:17,6,2.30,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157961,ST030,2,10352189,XT006RJV81510,10314078,1,1,15,2,0,2018-11-26 10:41:11,6,2.29,4,0.00,0.00,0.36,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1700,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157960,ST030,2,10352189,XT006RJV81510,10314078,1,1,14,2,0,2018-11-26 10:41:06,6,2.17,4,0.00,0.00,0.39,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157959,ST030,1,10352189,XT006RJP75190,10314078,1,1,23,2,0,2018-11-26 10:41:06,17,4.29,13,0.95,1.00,0.51,1.05,0,0,40,0,15,0.01,0.00,1.01,1.50,30,40,10,60,17,0.95,1.00,1.01,1.10,1,0,10,200,OK
157958,ST030,2,10352189,XT006RJV81510,10314078,1,1,13,2,0,2018-11-26 10:41:00,6,2.20,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,18,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157957,ST030,1,10352189,XT006RJP75190,10314078,1,1,19,2,0,2018-11-26 10:40:56,17,5.73,13,0.95,1.00,0.61,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,6,60,17,0.95,1.00,1.00,1.10,1,0,6,200,OK
157956,ST030,2,10352189,XT006RJV81510,10314078,1,1,12,1,0,2018-11-26 10:40:54,8,4.22,6,1.70,1.80,0.14,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,16,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157955,ST030,2,10352189,XT006RJV81510,10314078,1,1,11,1,0,2018-11-26 10:40:47,8,4.33,6,1.70,1.80,0.18,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,15,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157954,ST030,2,10352189,XT006RJV81510,10314078,1,1,10,1,0,2018-11-26 10:40:39,8,4.21,6,1.70,1.80,0.24,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,18,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157953,ST030,2,10352189,XT006RJV81510,10314078,1,1,9,1,0,2018-11-26 10:40:32,8,4.71,6,1.70,1.80,0.24,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,16,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157952,ST030,1,10352189,XT006RJP75190,10314078,1,1,19,15,0,2018-11-26 10:40:31,0,4.62,0,0.00,0.00,0.00,2.50,950,1000,0,1200,0,0.00,0.00,0.00,2.60,0,4000,0,65535,0,0.00,0.00,0.00,0.00,0,0,0,0,ReWork
157951,ST030,2,10352189,XT006RJV81510,10314078,1,1,8,1,0,2018-11-26 10:40:23,8,4.23,6,1.70,1.80,0.19,1.90,0,0,720,0,8,0.00,0.00,1.92,1.70,650,720,15,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157950,ST030,1,10352189,XT006RJP75190,10314078,1,1,19,2,10,2018-11-26 10:40:18,6,1.69,6,0.95,1.00,0.00,1.05,0,0,47,0,0,0.01,0.00,0.00,1.50,30,40,0,60,0,0.95,1.00,0.00,1.10,1,0,0,200,INTERRUPT
157949,ST030,2,10352189,XT006RJV81510,10314078,1,1,7,1,0,2018-11-26 10:40:16,8,5.07,6,1.70,1.80,0.25,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,19,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157948,ST030,1,10352189,XT006RJP75190,10314078,1,1,15,2,0,2018-11-26 10:40:11,17,5.42,13,0.95,1.00,0.70,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,19,60,17,0.95,1.00,1.00,1.10,1,0,19,200,OK
157947,ST030,2,10352189,XT006RJV81510,10314078,1,1,6,1,0,2018-11-26 10:40:07,8,4.71,6,1.70,1.80,0.21,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,13,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157946,ST030,2,10352189,XT006RJV81510,10314078,1,1,5,1,0,2018-11-26 10:39:59,8,4.37,6,1.70,1.80,0.19,1.90,0,0,720,0,8,0.00,0.00,1.92,1.70,650,720,15,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157945,ST030,1,10352189,XT006RJP75190,10314078,1,1,11,2,0,2018-11-26 10:39:58,17,5.61,13,0.95,1.00,0.55,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,13,60,17,0.95,1.00,1.00,1.10,1,0,13,200,OK
157944,ST030,2,10352189,XT006RJV81510,10314078,1,1,4,1,0,2018-11-26 10:39:51,8,4.71,6,1.70,1.80,0.15,1.90,0,0,720,0,8,0.00,0.00,1.92,1.70,650,720,20,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157943,ST030,2,10352189,XT006RJV81510,10314078,1,1,3,1,0,2018-11-26 10:39:43,8,6.01,6,1.70,1.80,0.20,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,38,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157942,ST030,2,10352189,XT006RJV81510,10314078,1,1,2,1,0,2018-11-26 10:39:32,8,4.51,6,1.70,1.80,0.17,1.90,0,0,720,0,8,0.00,0.00,1.92,1.70,650,720,16,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157941,ST030,2,10352189,XT006RJQ76620,10314078,1,1,24,2,0,2018-11-26 10:39:11,6,2.17,4,0.00,0.00,0.43,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157940,ST030,2,10352189,XT006RJQ76620,10314078,1,1,23,2,0,2018-11-26 10:39:05,6,2.17,4,0.00,0.00,0.35,1.00,300,380,1902,450,6,0.05,0.00,1.53,1.60,1700,1900,23,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157939,ST030,2,10352189,XT006RJQ76620,10314078,1,1,22,2,0,2018-11-26 10:39:00,6,2.05,4,0.00,0.00,0.36,1.00,300,380,1900,450,6,0.05,0.00,1.51,1.60,1700,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157938,ST030,2,10352189,XT006RJQ76620,10314078,1,1,21,2,0,2018-11-26 10:38:55,6,2.05,4,0.00,0.00,0.42,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157937,ST030,2,10352189,XT006RJQ76620,10314078,1,1,20,2,0,2018-11-26 10:38:49,6,2.42,4,0.00,0.00,0.29,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1700,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157936,ST030,2,10352189,XT006RJQ76620,10314078,1,1,19,2,0,2018-11-26 10:38:43,6,2.13,4,0.00,0.00,0.32,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,23,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157935,ST030,2,10352189,XT006RJQ76620,10314078,1,1,18,2,0,2018-11-26 10:38:38,6,2.06,4,0.00,0.00,0.52,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157934,ST030,2,10352189,XT006RJQ76620,10314078,1,1,17,2,0,2018-11-26 10:38:33,6,2.06,4,0.00,0.00,0.48,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1700,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157933,ST030,2,10352189,XT006RJQ76620,10314078,1,1,16,2,0,2018-11-26 10:38:27,6,2.18,4,0.00,0.00,0.37,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157932,ST030,2,10352189,XT006RJQ76620,10314078,1,1,15,2,0,2018-11-26 10:38:22,6,2.06,4,0.00,0.00,0.37,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157931,ST030,2,10352189,XT006RJQ76620,10314078,1,1,14,2,0,2018-11-26 10:38:17,6,2.15,4,0.00,0.00,0.40,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1700,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157930,ST030,2,10352189,XT006RJQ76620,10314078,1,1,13,2,0,2018-11-26 10:38:11,6,2.19,4,0.00,0.00,0.49,1.00,300,380,1901,450,6,0.05,0.00,1.48,1.60,1700,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157929,ST030,2,10352189,XT006RJQ76620,10314078,1,1,12,1,0,2018-11-26 10:38:05,8,4.13,6,1.70,1.80,0.10,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,16,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157928,ST030,2,10352189,XT006RJQ76620,10314078,1,1,11,1,0,2018-11-26 10:37:57,8,4.62,6,1.70,1.80,0.23,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,21,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157927,ST030,2,10352189,XT006RJQ76620,10314078,1,1,10,1,0,2018-11-26 10:37:49,8,4.11,6,1.70,1.80,0.14,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,20,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157926,ST030,2,10352189,XT006RJQ76620,10314078,1,1,9,1,0,2018-11-26 10:37:42,8,5.61,6,1.70,1.80,0.30,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,52,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157925,ST030,2,10352189,XT006RJQ76620,10314078,1,1,8,1,0,2018-11-26 10:37:33,8,4.84,6,1.70,1.80,0.26,1.90,0,0,720,0,8,0.00,0.00,1.92,1.70,650,720,21,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157924,ST030,2,10352189,XT006RJQ76620,10314078,1,1,7,1,0,2018-11-26 10:37:25,8,4.23,6,1.70,1.80,0.21,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,17,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157923,ST030,1,10352189,XT006RJV81510,10314078,1,1,31,2,0,2018-11-26 10:37:18,17,5.31,13,0.95,1.00,0.43,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,8,60,17,0.95,1.00,1.00,1.10,1,0,8,200,OK
157922,ST030,2,10352189,XT006RJQ76620,10314078,1,1,6,1,0,2018-11-26 10:37:17,8,4.13,6,1.70,1.80,0.19,1.90,0,0,720,0,8,0.00,0.00,1.89,1.70,650,720,19,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157921,ST030,2,10352189,XT006RJQ76620,10314078,1,1,5,1,0,2018-11-26 10:37:09,8,4.56,6,1.70,1.80,0.10,1.90,0,0,720,0,8,0.00,0.00,1.89,1.70,650,720,16,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157920,ST030,1,10352189,XT006RJV81510,10314078,1,1,27,2,0,2018-11-26 10:37:05,17,4.49,13,0.95,1.00,0.43,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,6,60,17,0.95,1.00,1.00,1.10,1,0,6,200,OK
157919,ST030,2,10352189,XT006RJQ76620,10314078,1,1,4,1,0,2018-11-26 10:37:01,8,4.36,6,1.70,1.80,0.14,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,16,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157918,ST030,1,10352189,XT006RJV81510,10314078,1,1,23,2,0,2018-11-26 10:36:54,17,4.76,13,0.95,1.00,0.56,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,7,60,17,0.95,1.00,1.00,1.10,1,0,7,200,OK
157917,ST030,2,10352189,XT006RJQ76620,10314078,1,1,3,1,0,2018-11-26 10:36:53,8,4.36,6,1.70,1.80,0.11,1.90,0,0,720,0,8,0.00,0.00,1.87,1.70,650,720,18,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157916,ST030,2,10352189,XT006RJQ76620,10314078,1,1,2,1,0,2018-11-26 10:36:45,8,4.06,6,1.70,1.80,0.13,1.90,0,0,720,0,8,0.00,0.00,1.89,1.70,650,720,17,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157915,ST030,1,10352189,XT006RJV81510,10314078,1,1,19,2,0,2018-11-26 10:36:42,17,4.97,13,0.95,1.00,0.46,1.05,0,0,40,0,15,0.01,0.00,1.03,1.50,30,40,6,60,17,0.95,1.00,1.03,1.10,1,0,6,200,OK
157914,ST030,1,10352189,XT006RJV81510,10314078,1,1,15,2,0,2018-11-26 10:36:30,17,4.85,13,0.95,1.00,0.53,1.05,0,0,40,0,15,0.01,0.00,1.04,1.50,30,40,6,60,17,0.95,1.00,1.04,1.10,1,0,6,200,OK
157913,ST030,2,10352189,XT006RJQ75790,10314078,1,1,24,2,0,2018-11-26 10:36:22,6,2.38,4,0.00,0.00,0.39,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157912,ST030,1,10352189,XT006RJV81510,10314078,1,1,11,2,0,2018-11-26 10:36:19,17,4.34,13,0.95,1.00,0.43,1.05,0,0,40,0,15,0.01,0.00,1.05,1.50,30,40,6,60,17,0.95,1.00,1.05,1.10,1,0,6,200,OK
157911,ST030,2,10352189,XT006RJQ75790,10314078,1,1,23,2,0,2018-11-26 10:36:16,6,2.20,4,0.00,0.00,0.39,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157910,ST030,2,10352189,XT006RJQ75790,10314078,1,1,22,2,0,2018-11-26 10:36:11,6,2.18,4,0.00,0.00,0.43,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157909,ST030,2,10352189,XT006RJQ75790,10314078,1,1,21,2,0,2018-11-26 10:36:06,6,2.29,4,0.00,0.00,0.44,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1700,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157908,ST030,2,10352189,XT006RJQ75790,10314078,1,1,20,2,0,2018-11-26 10:36:00,6,2.31,4,0.00,0.00,0.41,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157907,ST030,2,10352189,XT006RJQ75790,10314078,1,1,19,2,0,2018-11-26 10:35:54,6,2.10,4,0.00,0.00,0.35,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157906,ST030,2,10352189,XT006RJQ75790,10314078,1,1,18,2,0,2018-11-26 10:35:49,6,2.05,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157905,ST030,2,10352189,XT006RJQ75790,10314078,1,1,17,2,0,2018-11-26 10:35:44,6,2.09,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,14,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157904,ST030,2,10352189,XT006RJQ75790,10314078,1,1,16,2,0,2018-11-26 10:35:38,6,2.41,4,0.00,0.00,0.34,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1700,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157903,ST030,2,10352189,XT006RJQ75790,10314078,1,1,15,2,0,2018-11-26 10:35:32,6,2.10,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1700,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157902,ST030,2,10352189,XT006RJQ75790,10314078,1,1,14,2,0,2018-11-26 10:35:27,6,2.18,4,0.00,0.00,0.40,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1700,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157901,ST030,2,10352189,XT006RJQ75790,10314078,1,1,13,2,0,2018-11-26 10:35:22,6,2.56,4,0.00,0.00,0.31,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1700,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
157900,ST030,2,10352189,XT006RJQ75790,10314078,1,1,12,1,0,2018-11-26 10:35:15,8,4.24,6,1.70,1.80,0.12,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,17,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157899,ST030,2,10352189,XT006RJQ75790,10314078,1,1,11,1,0,2018-11-26 10:35:08,8,4.28,6,1.70,1.80,0.21,1.90,0,0,720,0,8,0.00,0.00,1.91,1.70,650,720,15,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157898,ST030,2,10352189,XT006RJQ75790,10314078,1,1,10,1,0,2018-11-26 10:35:00,8,4.20,6,1.70,1.80,0.20,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,18,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157897,ST030,2,10352189,XT006RJQ75790,10314078,1,1,9,1,0,2018-11-26 10:34:52,8,4.74,6,1.70,1.80,0.27,1.90,0,0,720,0,8,0.00,0.00,1.88,1.70,650,720,17,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157896,ST030,1,10352189,XT006RJQ76620,10314078,1,1,31,2,0,2018-11-26 10:34:45,17,4.58,13,0.95,1.00,0.45,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,6,60,17,0.95,1.00,1.00,1.10,1,0,6,200,OK
157895,ST030,2,10352189,XT006RJQ75790,10314078,1,1,8,1,0,2018-11-26 10:34:44,8,4.98,6,1.70,1.80,0.21,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,21,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157894,ST030,2,10352189,XT006RJQ75790,10314078,1,1,7,1,0,2018-11-26 10:34:36,8,4.66,6,1.70,1.80,0.25,1.90,0,0,720,0,8,0.00,0.00,1.89,1.70,650,720,21,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157893,ST030,1,10352189,XT006RJQ76620,10314078,1,1,27,2,0,2018-11-26 10:34:32,17,4.63,13,0.95,1.00,0.48,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,12,60,17,0.95,1.00,1.00,1.10,1,0,12,200,OK
157892,ST030,2,10352189,XT006RJQ75790,10314078,1,1,6,1,0,2018-11-26 10:34:28,8,5.30,6,1.70,1.80,0.19,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,22,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157891,ST030,1,10352189,XT006RJQ76620,10314078,1,1,23,2,0,2018-11-26 10:34:22,17,5.29,13,0.95,1.00,0.62,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,35,60,17,0.95,1.00,1.00,1.10,1,0,35,200,OK
157890,ST030,2,10352189,XT006RJQ75790,10314078,1,1,5,1,0,2018-11-26 10:34:19,8,4.45,6,1.70,1.80,0.16,1.90,0,0,720,0,8,0.00,0.00,1.90,1.70,650,720,18,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157889,ST030,2,10352189,XT006RJQ75790,10314078,1,1,4,1,0,2018-11-26 10:34:10,8,4.70,6,1.70,1.80,0.10,1.90,0,0,720,0,8,0.00,0.00,1.89,1.70,650,720,19,790,0,1.80,1.90,0.00,2.05,2,0,0,950,OK
157888,ST030,1,10352189,XT006RJQ76620,10314078,1,1,19,2,0,2018-11-26 10:34:10,17,4.41,13,0.95,1.00,0.50,1.05,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,4,60,17,0.95,1.00,1.00,1.10,1,0,4,200,OK
